Date,Chemical,Crop,Rate,Chemical
8/7/2000,2.11E-04,Grapes,Section Level Rate,Chlorpyrifos
8/8/2000,2.08E-04,Grapes,Section Level Rate,Chlorpyrifos
8/9/2000,2.04E-04,Grapes,Section Level Rate,Chlorpyrifos
8/10/2000,2.00E-04,Grapes,Section Level Rate,Chlorpyrifos
8/11/2000,1.96E-04,Grapes,Section Level Rate,Chlorpyrifos
8/12/2000,1.92E-04,Grapes,Section Level Rate,Chlorpyrifos
8/13/2000,2.13E-02,Grapes,Section Level Rate,Chlorpyrifos
8/14/2000,6.89E-04,Grapes,Section Level Rate,Chlorpyrifos
8/15/2000,2.00E-04,Grapes,Section Level Rate,Chlorpyrifos
8/16/2000,1.84E-04,Grapes,Section Level Rate,Chlorpyrifos
8/17/2000,1.80E-04,Grapes,Section Level Rate,Chlorpyrifos
8/18/2000,1.77E-04,Grapes,Section Level Rate,Chlorpyrifos
8/19/2000,1.73E-04,Grapes,Section Level Rate,Chlorpyrifos
8/20/2000,1.70E-04,Grapes,Section Level Rate,Chlorpyrifos
8/21/2000,1.67E-04,Grapes,Section Level Rate,Chlorpyrifos
8/22/2000,1.64E-04,Grapes,Section Level Rate,Chlorpyrifos
8/23/2000,1.61E-04,Grapes,Section Level Rate,Chlorpyrifos
8/24/2000,6.08E-03,Grapes,Section Level Rate,Chlorpyrifos
8/25/2000,3.00E-04,Grapes,Section Level Rate,Chlorpyrifos
8/26/2000,1.57E-04,Grapes,Section Level Rate,Chlorpyrifos
8/27/2000,1.50E-04,Grapes,Section Level Rate,Chlorpyrifos
8/28/2000,1.47E-04,Grapes,Section Level Rate,Chlorpyrifos
8/29/2000,1.45E-04,Grapes,Section Level Rate,Chlorpyrifos
8/30/2000,1.42E-04,Grapes,Section Level Rate,Chlorpyrifos
8/31/2000,1.39E-04,Grapes,Section Level Rate,Chlorpyrifos
9/1/2000,1.36E-04,Grapes,Section Level Rate,Chlorpyrifos
9/2/2000,1.28E-02,Grapes,Section Level Rate,Chlorpyrifos
9/3/2000,4.39E-04,Grapes,Section Level Rate,Chlorpyrifos
9/4/2000,1.40E-04,Grapes,Section Level Rate,Chlorpyrifos
9/5/2000,1.30E-04,Grapes,Section Level Rate,Chlorpyrifos
9/6/2000,1.27E-04,Grapes,Section Level Rate,Chlorpyrifos
9/7/2000,1.25E-04,Grapes,Section Level Rate,Chlorpyrifos
9/8/2000,1.23E-04,Grapes,Section Level Rate,Chlorpyrifos
9/9/2000,1.20E-04,Grapes,Section Level Rate,Chlorpyrifos
9/10/2000,1.18E-04,Grapes,Section Level Rate,Chlorpyrifos
9/11/2000,1.16E-04,Grapes,Section Level Rate,Chlorpyrifos
9/12/2000,1.14E-04,Grapes,Section Level Rate,Chlorpyrifos
9/13/2000,7.29E-02,Grapes,Section Level Rate,Chlorpyrifos
9/14/2000,1.55E-03,Grapes,Section Level Rate,Chlorpyrifos
9/15/2000,1.63E-04,Grapes,Section Level Rate,Chlorpyrifos
9/16/2000,1.26E-04,Grapes,Section Level Rate,Chlorpyrifos
9/17/2000,1.23E-04,Grapes,Section Level Rate,Chlorpyrifos
9/18/2000,1.21E-04,Grapes,Section Level Rate,Chlorpyrifos
9/19/2000,1.18E-04,Grapes,Section Level Rate,Chlorpyrifos
9/20/2000,1.16E-04,Grapes,Section Level Rate,Chlorpyrifos
9/21/2000,1.14E-04,Grapes,Section Level Rate,Chlorpyrifos
9/22/2000,1.12E-04,Grapes,Section Level Rate,Chlorpyrifos
9/23/2000,1.10E-04,Grapes,Section Level Rate,Chlorpyrifos
9/24/2000,1.08E-04,Grapes,Section Level Rate,Chlorpyrifos
9/25/2000,1.06E-04,Grapes,Section Level Rate,Chlorpyrifos
9/26/2000,1.04E-04,Grapes,Section Level Rate,Chlorpyrifos
9/27/2000,1.02E-04,Grapes,Section Level Rate,Chlorpyrifos
9/28/2000,9.98E-05,Grapes,Section Level Rate,Chlorpyrifos
9/29/2000,9.80E-05,Grapes,Section Level Rate,Chlorpyrifos
9/30/2000,9.61E-05,Grapes,Section Level Rate,Chlorpyrifos
10/1/2000,9.43E-05,Grapes,Section Level Rate,Chlorpyrifos
10/2/2000,9.26E-05,Grapes,Section Level Rate,Chlorpyrifos
10/3/2000,9.09E-05,Grapes,Section Level Rate,Chlorpyrifos
10/4/2000,8.92E-05,Grapes,Section Level Rate,Chlorpyrifos
10/5/2000,8.75E-05,Grapes,Section Level Rate,Chlorpyrifos
10/6/2000,3.32E+00,Grapes,Section Level Rate,Chlorpyrifos
10/7/2000,7.61E-02,Grapes,Section Level Rate,Chlorpyrifos
10/8/2000,2.95E-03,Grapes,Section Level Rate,Chlorpyrifos
10/9/2000,1.12E-03,Grapes,Section Level Rate,Chlorpyrifos
10/10/2000,1.06E-03,Grapes,Section Level Rate,Chlorpyrifos
10/11/2000,1.03E-03,Grapes,Section Level Rate,Chlorpyrifos
10/12/2000,1.02E-03,Grapes,Section Level Rate,Chlorpyrifos
10/13/2000,9.97E-04,Grapes,Section Level Rate,Chlorpyrifos
10/14/2000,9.79E-04,Grapes,Section Level Rate,Chlorpyrifos
10/15/2000,9.61E-04,Grapes,Section Level Rate,Chlorpyrifos
10/16/2000,9.44E-04,Grapes,Section Level Rate,Chlorpyrifos
10/17/2000,9.27E-04,Grapes,Section Level Rate,Chlorpyrifos
10/18/2000,7.47E-01,Grapes,Section Level Rate,Chlorpyrifos
10/19/2000,8.35E-01,Grapes,Section Level Rate,Chlorpyrifos
10/20/2000,2.15E-02,Grapes,Section Level Rate,Chlorpyrifos
10/21/2000,1.83E-03,Grapes,Section Level Rate,Chlorpyrifos
10/22/2000,1.32E-03,Grapes,Section Level Rate,Chlorpyrifos
10/23/2000,1.28E-03,Grapes,Section Level Rate,Chlorpyrifos
10/24/2000,1.26E-03,Grapes,Section Level Rate,Chlorpyrifos
10/25/2000,1.23E-03,Grapes,Section Level Rate,Chlorpyrifos
10/26/2000,1.21E-03,Grapes,Section Level Rate,Chlorpyrifos
10/27/2000,1.19E-03,Grapes,Section Level Rate,Chlorpyrifos
10/28/2000,1.17E-03,Grapes,Section Level Rate,Chlorpyrifos
10/29/2000,1.15E-03,Grapes,Section Level Rate,Chlorpyrifos
10/30/2000,1.13E-03,Grapes,Section Level Rate,Chlorpyrifos
10/31/2000,1.11E-03,Grapes,Section Level Rate,Chlorpyrifos
11/1/2000,1.09E-03,Grapes,Section Level Rate,Chlorpyrifos
11/2/2000,1.07E-03,Grapes,Section Level Rate,Chlorpyrifos
11/3/2000,1.05E-03,Grapes,Section Level Rate,Chlorpyrifos
11/4/2000,1.03E-03,Grapes,Section Level Rate,Chlorpyrifos
11/5/2000,1.01E-03,Grapes,Section Level Rate,Chlorpyrifos
11/6/2000,9.92E-04,Grapes,Section Level Rate,Chlorpyrifos
11/7/2000,9.74E-04,Grapes,Section Level Rate,Chlorpyrifos
11/8/2000,9.57E-04,Grapes,Section Level Rate,Chlorpyrifos
11/9/2000,9.40E-04,Grapes,Section Level Rate,Chlorpyrifos
11/10/2000,9.22E-04,Grapes,Section Level Rate,Chlorpyrifos
11/11/2000,8.60E-02,Grapes,Section Level Rate,Chlorpyrifos
11/12/2000,3.02E-03,Grapes,Section Level Rate,Chlorpyrifos
11/13/2000,9.51E-04,Grapes,Section Level Rate,Chlorpyrifos
11/14/2000,8.84E-04,Grapes,Section Level Rate,Chlorpyrifos
11/15/2000,1.53E-01,Grapes,Section Level Rate,Chlorpyrifos
11/16/2000,4.65E-03,Grapes,Section Level Rate,Chlorpyrifos
11/17/2000,9.75E-04,Grapes,Section Level Rate,Chlorpyrifos
11/18/2000,8.68E-04,Grapes,Section Level Rate,Chlorpyrifos
11/19/2000,8.50E-04,Grapes,Section Level Rate,Chlorpyrifos
11/20/2000,8.35E-04,Grapes,Section Level Rate,Chlorpyrifos
11/21/2000,8.20E-04,Grapes,Section Level Rate,Chlorpyrifos
11/22/2000,8.06E-04,Grapes,Section Level Rate,Chlorpyrifos
11/23/2000,7.92E-04,Grapes,Section Level Rate,Chlorpyrifos
11/24/2000,7.78E-04,Grapes,Section Level Rate,Chlorpyrifos
11/25/2000,7.64E-04,Grapes,Section Level Rate,Chlorpyrifos
11/26/2000,7.51E-04,Grapes,Section Level Rate,Chlorpyrifos
11/27/2000,1.07E-02,Grapes,Section Level Rate,Chlorpyrifos
11/28/2000,9.74E-04,Grapes,Section Level Rate,Chlorpyrifos
11/29/2000,7.21E-04,Grapes,Section Level Rate,Chlorpyrifos
11/30/2000,7.02E-04,Grapes,Section Level Rate,Chlorpyrifos
12/1/2000,6.90E-04,Grapes,Section Level Rate,Chlorpyrifos
12/2/2000,6.78E-04,Grapes,Section Level Rate,Chlorpyrifos
12/3/2000,6.66E-04,Grapes,Section Level Rate,Chlorpyrifos
12/4/2000,6.54E-04,Grapes,Section Level Rate,Chlorpyrifos
12/5/2000,6.43E-04,Grapes,Section Level Rate,Chlorpyrifos
12/6/2000,6.32E-04,Grapes,Section Level Rate,Chlorpyrifos
12/7/2000,6.21E-04,Grapes,Section Level Rate,Chlorpyrifos
12/8/2000,6.10E-04,Grapes,Section Level Rate,Chlorpyrifos
12/9/2000,5.99E-04,Grapes,Section Level Rate,Chlorpyrifos
12/10/2000,5.89E-04,Grapes,Section Level Rate,Chlorpyrifos
12/11/2000,5.79E-04,Grapes,Section Level Rate,Chlorpyrifos
12/12/2000,5.69E-04,Grapes,Section Level Rate,Chlorpyrifos
12/13/2000,5.59E-04,Grapes,Section Level Rate,Chlorpyrifos
12/14/2000,5.49E-04,Grapes,Section Level Rate,Chlorpyrifos
12/15/2000,6.33E-02,Grapes,Section Level Rate,Chlorpyrifos
12/16/2000,2.10E-03,Grapes,Section Level Rate,Chlorpyrifos
12/17/2000,3.42E+00,Grapes,Section Level Rate,Chlorpyrifos
12/18/2000,4.91E+00,Grapes,Section Level Rate,Chlorpyrifos
12/19/2000,9.35E-02,Grapes,Section Level Rate,Chlorpyrifos
12/20/2000,5.16E-03,Grapes,Section Level Rate,Chlorpyrifos
12/21/2000,2.91E-03,Grapes,Section Level Rate,Chlorpyrifos
12/22/2000,2.81E-03,Grapes,Section Level Rate,Chlorpyrifos
12/23/2000,2.76E-03,Grapes,Section Level Rate,Chlorpyrifos
12/24/2000,2.71E-03,Grapes,Section Level Rate,Chlorpyrifos
12/25/2000,2.66E-03,Grapes,Section Level Rate,Chlorpyrifos
12/26/2000,2.62E-03,Grapes,Section Level Rate,Chlorpyrifos
12/27/2000,2.57E-03,Grapes,Section Level Rate,Chlorpyrifos
12/28/2000,2.53E-03,Grapes,Section Level Rate,Chlorpyrifos
12/29/2000,2.49E-03,Grapes,Section Level Rate,Chlorpyrifos
12/30/2000,2.44E-03,Grapes,Section Level Rate,Chlorpyrifos
12/31/2000,5.62E-01,Grapes,Section Level Rate,Chlorpyrifos
1/1/2001,1.59E-02,Grapes,Section Level Rate,Chlorpyrifos
1/2/2001,2.82E-03,Grapes,Section Level Rate,Chlorpyrifos
1/3/2001,2.45E-03,Grapes,Section Level Rate,Chlorpyrifos
1/4/2001,2.40E-03,Grapes,Section Level Rate,Chlorpyrifos
1/5/2001,2.36E-03,Grapes,Section Level Rate,Chlorpyrifos
1/6/2001,2.32E-03,Grapes,Section Level Rate,Chlorpyrifos
1/7/2001,2.28E-03,Grapes,Section Level Rate,Chlorpyrifos
1/8/2001,2.24E-03,Grapes,Section Level Rate,Chlorpyrifos
1/9/2001,2.20E-03,Grapes,Section Level Rate,Chlorpyrifos
1/10/2001,2.16E-03,Grapes,Section Level Rate,Chlorpyrifos
1/11/2001,2.12E-03,Grapes,Section Level Rate,Chlorpyrifos
1/12/2001,2.09E-03,Grapes,Section Level Rate,Chlorpyrifos
1/13/2001,2.05E-03,Grapes,Section Level Rate,Chlorpyrifos
1/14/2001,2.02E-03,Grapes,Section Level Rate,Chlorpyrifos
1/15/2001,1.98E-03,Grapes,Section Level Rate,Chlorpyrifos
1/16/2001,1.95E-03,Grapes,Section Level Rate,Chlorpyrifos
1/17/2001,1.91E-03,Grapes,Section Level Rate,Chlorpyrifos
1/18/2001,1.88E-03,Grapes,Section Level Rate,Chlorpyrifos
1/19/2001,1.85E-03,Grapes,Section Level Rate,Chlorpyrifos
1/20/2001,1.82E-03,Grapes,Section Level Rate,Chlorpyrifos
1/21/2001,1.78E-03,Grapes,Section Level Rate,Chlorpyrifos
1/22/2001,1.75E-03,Grapes,Section Level Rate,Chlorpyrifos
1/23/2001,1.72E-03,Grapes,Section Level Rate,Chlorpyrifos
1/24/2001,1.69E-03,Grapes,Section Level Rate,Chlorpyrifos
1/25/2001,1.67E-03,Grapes,Section Level Rate,Chlorpyrifos
1/26/2001,1.64E-03,Grapes,Section Level Rate,Chlorpyrifos
1/27/2001,1.61E-03,Grapes,Section Level Rate,Chlorpyrifos
1/28/2001,1.58E-03,Grapes,Section Level Rate,Chlorpyrifos
1/29/2001,1.55E-03,Grapes,Section Level Rate,Chlorpyrifos
1/30/2001,1.53E-03,Grapes,Section Level Rate,Chlorpyrifos
1/31/2001,5.53E-01,Grapes,Section Level Rate,Chlorpyrifos
2/1/2001,1.47E-02,Grapes,Section Level Rate,Chlorpyrifos
2/2/2001,1.94E-03,Grapes,Section Level Rate,Chlorpyrifos
2/3/2001,1.59E-03,Grapes,Section Level Rate,Chlorpyrifos
2/4/2001,1.55E-03,Grapes,Section Level Rate,Chlorpyrifos
2/5/2001,1.53E-03,Grapes,Section Level Rate,Chlorpyrifos
2/6/2001,1.50E-03,Grapes,Section Level Rate,Chlorpyrifos
2/7/2001,1.47E-03,Grapes,Section Level Rate,Chlorpyrifos
2/8/2001,1.45E-03,Grapes,Section Level Rate,Chlorpyrifos
2/9/2001,1.42E-03,Grapes,Section Level Rate,Chlorpyrifos
2/10/2001,1.40E-03,Grapes,Section Level Rate,Chlorpyrifos
2/11/2001,1.38E-03,Grapes,Section Level Rate,Chlorpyrifos
2/12/2001,1.35E-03,Grapes,Section Level Rate,Chlorpyrifos
2/13/2001,1.33E-03,Grapes,Section Level Rate,Chlorpyrifos
2/14/2001,1.31E-03,Grapes,Section Level Rate,Chlorpyrifos
2/15/2001,1.28E-03,Grapes,Section Level Rate,Chlorpyrifos
2/16/2001,1.26E-03,Grapes,Section Level Rate,Chlorpyrifos
2/17/2001,1.24E-03,Grapes,Section Level Rate,Chlorpyrifos
2/18/2001,1.22E-03,Grapes,Section Level Rate,Chlorpyrifos
2/19/2001,1.20E-03,Grapes,Section Level Rate,Chlorpyrifos
2/20/2001,1.18E-03,Grapes,Section Level Rate,Chlorpyrifos
2/21/2001,1.16E-03,Grapes,Section Level Rate,Chlorpyrifos
2/22/2001,1.14E-03,Grapes,Section Level Rate,Chlorpyrifos
2/23/2001,1.12E-03,Grapes,Section Level Rate,Chlorpyrifos
2/24/2001,1.10E-03,Grapes,Section Level Rate,Chlorpyrifos
2/25/2001,1.08E-03,Grapes,Section Level Rate,Chlorpyrifos
2/26/2001,1.06E-03,Grapes,Section Level Rate,Chlorpyrifos
2/27/2001,1.04E-03,Grapes,Section Level Rate,Chlorpyrifos
2/28/2001,1.02E-03,Grapes,Section Level Rate,Chlorpyrifos
3/1/2001,1.01E-03,Grapes,Section Level Rate,Chlorpyrifos
3/2/2001,9.88E-04,Grapes,Section Level Rate,Chlorpyrifos
3/3/2001,9.71E-04,Grapes,Section Level Rate,Chlorpyrifos
3/4/2001,9.54E-04,Grapes,Section Level Rate,Chlorpyrifos
3/5/2001,9.38E-04,Grapes,Section Level Rate,Chlorpyrifos
3/6/2001,9.21E-04,Grapes,Section Level Rate,Chlorpyrifos
3/7/2001,9.06E-04,Grapes,Section Level Rate,Chlorpyrifos
3/8/2001,8.90E-04,Grapes,Section Level Rate,Chlorpyrifos
3/9/2001,8.75E-04,Grapes,Section Level Rate,Chlorpyrifos
3/10/2001,8.60E-04,Grapes,Section Level Rate,Chlorpyrifos
3/11/2001,8.45E-04,Grapes,Section Level Rate,Chlorpyrifos
3/12/2001,8.30E-04,Grapes,Section Level Rate,Chlorpyrifos
3/13/2001,8.16E-04,Grapes,Section Level Rate,Chlorpyrifos
3/14/2001,8.01E-04,Grapes,Section Level Rate,Chlorpyrifos
3/15/2001,7.88E-04,Grapes,Section Level Rate,Chlorpyrifos
3/16/2001,7.74E-04,Grapes,Section Level Rate,Chlorpyrifos
3/17/2001,7.61E-04,Grapes,Section Level Rate,Chlorpyrifos
3/18/2001,7.48E-04,Grapes,Section Level Rate,Chlorpyrifos
3/19/2001,7.35E-04,Grapes,Section Level Rate,Chlorpyrifos
3/20/2001,7.22E-04,Grapes,Section Level Rate,Chlorpyrifos
3/21/2001,7.10E-04,Grapes,Section Level Rate,Chlorpyrifos
3/22/2001,1.21E-01,Grapes,Section Level Rate,Chlorpyrifos
3/23/2001,3.65E-03,Grapes,Section Level Rate,Chlorpyrifos
3/24/2001,7.81E-04,Grapes,Section Level Rate,Chlorpyrifos
3/25/2001,6.98E-04,Grapes,Section Level Rate,Chlorpyrifos
3/26/2001,6.84E-04,Grapes,Section Level Rate,Chlorpyrifos
3/27/2001,6.72E-04,Grapes,Section Level Rate,Chlorpyrifos
3/28/2001,6.60E-04,Grapes,Section Level Rate,Chlorpyrifos
3/29/2001,6.49E-04,Grapes,Section Level Rate,Chlorpyrifos
3/30/2001,1.61E-01,Grapes,Section Level Rate,Chlorpyrifos
3/31/2001,8.79E-02,Grapes,Section Level Rate,Chlorpyrifos
4/1/2001,2.83E-03,Grapes,Section Level Rate,Chlorpyrifos
4/2/2001,7.28E-04,Grapes,Section Level Rate,Chlorpyrifos
4/3/2001,6.64E-04,Grapes,Section Level Rate,Chlorpyrifos
4/4/2001,6.52E-04,Grapes,Section Level Rate,Chlorpyrifos
4/5/2001,6.40E-04,Grapes,Section Level Rate,Chlorpyrifos
4/6/2001,6.29E-04,Grapes,Section Level Rate,Chlorpyrifos
4/7/2001,6.18E-04,Grapes,Section Level Rate,Chlorpyrifos
4/8/2001,6.07E-04,Grapes,Section Level Rate,Chlorpyrifos
4/9/2001,5.97E-04,Grapes,Section Level Rate,Chlorpyrifos
4/10/2001,5.86E-04,Grapes,Section Level Rate,Chlorpyrifos
4/11/2001,5.76E-04,Grapes,Section Level Rate,Chlorpyrifos
4/12/2001,5.66E-04,Grapes,Section Level Rate,Chlorpyrifos
4/13/2001,5.56E-04,Grapes,Section Level Rate,Chlorpyrifos
4/14/2001,5.46E-04,Grapes,Section Level Rate,Chlorpyrifos
4/15/2001,5.37E-04,Grapes,Section Level Rate,Chlorpyrifos
4/16/2001,5.28E-04,Grapes,Section Level Rate,Chlorpyrifos
4/17/2001,5.18E-04,Grapes,Section Level Rate,Chlorpyrifos
4/18/2001,5.09E-04,Grapes,Section Level Rate,Chlorpyrifos
4/19/2001,5.00E-04,Grapes,Section Level Rate,Chlorpyrifos
4/20/2001,4.91E-04,Grapes,Section Level Rate,Chlorpyrifos
4/21/2001,4.83E-04,Grapes,Section Level Rate,Chlorpyrifos
4/22/2001,4.74E-04,Grapes,Section Level Rate,Chlorpyrifos
4/23/2001,4.66E-04,Grapes,Section Level Rate,Chlorpyrifos
4/24/2001,4.58E-04,Grapes,Section Level Rate,Chlorpyrifos
4/25/2001,4.50E-04,Grapes,Section Level Rate,Chlorpyrifos
4/26/2001,4.42E-04,Grapes,Section Level Rate,Chlorpyrifos
4/27/2001,4.34E-04,Grapes,Section Level Rate,Chlorpyrifos
4/28/2001,4.26E-04,Grapes,Section Level Rate,Chlorpyrifos
4/29/2001,4.19E-04,Grapes,Section Level Rate,Chlorpyrifos
4/30/2001,4.11E-04,Grapes,Section Level Rate,Chlorpyrifos
5/1/2001,4.04E-04,Grapes,Section Level Rate,Chlorpyrifos
5/2/2001,3.97E-04,Grapes,Section Level Rate,Chlorpyrifos
5/3/2001,3.90E-04,Grapes,Section Level Rate,Chlorpyrifos
5/4/2001,3.83E-04,Grapes,Section Level Rate,Chlorpyrifos
5/5/2001,3.76E-04,Grapes,Section Level Rate,Chlorpyrifos
5/6/2001,3.69E-04,Grapes,Section Level Rate,Chlorpyrifos
5/7/2001,3.62E-04,Grapes,Section Level Rate,Chlorpyrifos
5/8/2001,3.56E-04,Grapes,Section Level Rate,Chlorpyrifos
5/9/2001,3.49E-04,Grapes,Section Level Rate,Chlorpyrifos
5/10/2001,3.43E-04,Grapes,Section Level Rate,Chlorpyrifos
5/11/2001,3.37E-04,Grapes,Section Level Rate,Chlorpyrifos
5/12/2001,3.31E-04,Grapes,Section Level Rate,Chlorpyrifos
5/13/2001,3.25E-04,Grapes,Section Level Rate,Chlorpyrifos
5/14/2001,3.19E-04,Grapes,Section Level Rate,Chlorpyrifos
5/15/2001,3.13E-04,Grapes,Section Level Rate,Chlorpyrifos
5/16/2001,3.08E-04,Grapes,Section Level Rate,Chlorpyrifos
5/17/2001,3.02E-04,Grapes,Section Level Rate,Chlorpyrifos
5/18/2001,2.96E-04,Grapes,Section Level Rate,Chlorpyrifos
5/19/2001,2.91E-04,Grapes,Section Level Rate,Chlorpyrifos
5/20/2001,2.86E-04,Grapes,Section Level Rate,Chlorpyrifos
5/21/2001,2.80E-04,Grapes,Section Level Rate,Chlorpyrifos
5/22/2001,2.75E-04,Grapes,Section Level Rate,Chlorpyrifos
5/23/2001,5.10E-02,Grapes,Section Level Rate,Chlorpyrifos
5/24/2001,1.54E-03,Grapes,Section Level Rate,Chlorpyrifos
5/25/2001,3.06E-04,Grapes,Section Level Rate,Chlorpyrifos
5/26/2001,2.71E-04,Grapes,Section Level Rate,Chlorpyrifos
5/27/2001,2.10E-01,Grapes,Section Level Rate,Chlorpyrifos
5/28/2001,5.73E-03,Grapes,Section Level Rate,Chlorpyrifos
5/29/2001,4.50E-04,Grapes,Section Level Rate,Chlorpyrifos
5/30/2001,3.13E-04,Grapes,Section Level Rate,Chlorpyrifos
5/31/2001,3.05E-04,Grapes,Section Level Rate,Chlorpyrifos
6/1/2001,2.99E-04,Grapes,Section Level Rate,Chlorpyrifos
6/2/2001,6.19E-01,Grapes,Section Level Rate,Chlorpyrifos
6/3/2001,1.34E-02,Grapes,Section Level Rate,Chlorpyrifos
6/4/2001,7.81E-04,Grapes,Section Level Rate,Chlorpyrifos
6/5/2001,4.60E-04,Grapes,Section Level Rate,Chlorpyrifos
6/6/2001,4.44E-04,Grapes,Section Level Rate,Chlorpyrifos
6/7/2001,4.35E-04,Grapes,Section Level Rate,Chlorpyrifos
6/8/2001,4.27E-04,Grapes,Section Level Rate,Chlorpyrifos
6/9/2001,4.20E-04,Grapes,Section Level Rate,Chlorpyrifos
6/10/2001,4.12E-04,Grapes,Section Level Rate,Chlorpyrifos
6/11/2001,4.04E-04,Grapes,Section Level Rate,Chlorpyrifos
6/12/2001,3.97E-04,Grapes,Section Level Rate,Chlorpyrifos
6/13/2001,3.90E-04,Grapes,Section Level Rate,Chlorpyrifos
6/14/2001,3.82E-04,Grapes,Section Level Rate,Chlorpyrifos
6/15/2001,3.75E-04,Grapes,Section Level Rate,Chlorpyrifos
6/16/2001,3.68E-04,Grapes,Section Level Rate,Chlorpyrifos
6/17/2001,6.70E-01,Grapes,Section Level Rate,Chlorpyrifos
6/18/2001,1.38E-02,Grapes,Section Level Rate,Chlorpyrifos
6/19/2001,8.67E-04,Grapes,Section Level Rate,Chlorpyrifos
6/20/2001,5.37E-04,Grapes,Section Level Rate,Chlorpyrifos
6/21/2001,5.19E-04,Grapes,Section Level Rate,Chlorpyrifos
6/22/2001,5.09E-04,Grapes,Section Level Rate,Chlorpyrifos
6/23/2001,5.00E-04,Grapes,Section Level Rate,Chlorpyrifos
6/24/2001,4.83E-02,Grapes,Section Level Rate,Chlorpyrifos
6/25/2001,1.66E-03,Grapes,Section Level Rate,Chlorpyrifos
6/26/2001,5.15E-04,Grapes,Section Level Rate,Chlorpyrifos
6/27/2001,4.78E-04,Grapes,Section Level Rate,Chlorpyrifos
6/28/2001,4.68E-04,Grapes,Section Level Rate,Chlorpyrifos
6/29/2001,4.59E-04,Grapes,Section Level Rate,Chlorpyrifos
6/30/2001,4.50E-04,Grapes,Section Level Rate,Chlorpyrifos
7/1/2001,4.41E-04,Grapes,Section Level Rate,Chlorpyrifos
7/2/2001,4.32E-04,Grapes,Section Level Rate,Chlorpyrifos
7/3/2001,4.24E-04,Grapes,Section Level Rate,Chlorpyrifos
7/4/2001,4.16E-04,Grapes,Section Level Rate,Chlorpyrifos
7/5/2001,4.08E-04,Grapes,Section Level Rate,Chlorpyrifos
7/6/2001,4.00E-04,Grapes,Section Level Rate,Chlorpyrifos
7/7/2001,3.93E-04,Grapes,Section Level Rate,Chlorpyrifos
7/8/2001,3.85E-04,Grapes,Section Level Rate,Chlorpyrifos
7/9/2001,3.78E-04,Grapes,Section Level Rate,Chlorpyrifos
7/10/2001,3.71E-04,Grapes,Section Level Rate,Chlorpyrifos
7/11/2001,9.89E-04,Grapes,Section Level Rate,Chlorpyrifos
7/12/2001,3.72E-04,Grapes,Section Level Rate,Chlorpyrifos
7/13/2001,3.50E-04,Grapes,Section Level Rate,Chlorpyrifos
7/14/2001,3.43E-04,Grapes,Section Level Rate,Chlorpyrifos
7/15/2001,3.37E-04,Grapes,Section Level Rate,Chlorpyrifos
7/16/2001,3.30E-04,Grapes,Section Level Rate,Chlorpyrifos
7/17/2001,3.24E-04,Grapes,Section Level Rate,Chlorpyrifos
7/18/2001,3.18E-04,Grapes,Section Level Rate,Chlorpyrifos
7/19/2001,3.12E-04,Grapes,Section Level Rate,Chlorpyrifos
7/20/2001,3.06E-04,Grapes,Section Level Rate,Chlorpyrifos
7/21/2001,3.00E-04,Grapes,Section Level Rate,Chlorpyrifos
7/22/2001,2.94E-04,Grapes,Section Level Rate,Chlorpyrifos
7/23/2001,2.88E-04,Grapes,Section Level Rate,Chlorpyrifos
7/24/2001,2.83E-04,Grapes,Section Level Rate,Chlorpyrifos
7/25/2001,2.77E-04,Grapes,Section Level Rate,Chlorpyrifos
7/26/2001,2.72E-04,Grapes,Section Level Rate,Chlorpyrifos
7/27/2001,2.67E-04,Grapes,Section Level Rate,Chlorpyrifos
7/28/2001,2.62E-04,Grapes,Section Level Rate,Chlorpyrifos
7/29/2001,2.57E-04,Grapes,Section Level Rate,Chlorpyrifos
7/30/2001,2.52E-04,Grapes,Section Level Rate,Chlorpyrifos
7/31/2001,2.47E-04,Grapes,Section Level Rate,Chlorpyrifos
8/1/2001,2.42E-04,Grapes,Section Level Rate,Chlorpyrifos
8/2/2001,2.38E-04,Grapes,Section Level Rate,Chlorpyrifos
8/3/2001,2.33E-04,Grapes,Section Level Rate,Chlorpyrifos
8/4/2001,2.29E-04,Grapes,Section Level Rate,Chlorpyrifos
8/5/2001,2.24E-04,Grapes,Section Level Rate,Chlorpyrifos
8/6/2001,2.20E-04,Grapes,Section Level Rate,Chlorpyrifos
8/7/2001,2.15E-04,Grapes,Section Level Rate,Chlorpyrifos
8/8/2001,2.11E-04,Grapes,Section Level Rate,Chlorpyrifos
8/9/2001,2.07E-04,Grapes,Section Level Rate,Chlorpyrifos
8/10/2001,2.03E-04,Grapes,Section Level Rate,Chlorpyrifos
8/11/2001,1.99E-04,Grapes,Section Level Rate,Chlorpyrifos
8/12/2001,1.95E-04,Grapes,Section Level Rate,Chlorpyrifos
8/13/2001,1.91E-04,Grapes,Section Level Rate,Chlorpyrifos
8/14/2001,1.88E-04,Grapes,Section Level Rate,Chlorpyrifos
8/15/2001,1.84E-04,Grapes,Section Level Rate,Chlorpyrifos
8/16/2001,1.80E-04,Grapes,Section Level Rate,Chlorpyrifos
8/17/2001,1.77E-04,Grapes,Section Level Rate,Chlorpyrifos
8/18/2001,1.73E-04,Grapes,Section Level Rate,Chlorpyrifos
